news_E24	real	kroger off facebook coupon
news_E518	real	planned parenthood's goddess kali lights up empire state building
news_politifact1575	real	jim de mint house appropriations chair david obey's partial earmark ban wouldn't apply to of earmarks that's a fig leaf not real reform
news_pheme_164	real	ottawa shooting in pictures
news_pheme_326	real	radio live
news_politifact8989	real	forget kiev the real fight will be for crimea
news_E403	real	philadelphia cop denied bathroom access at starbucks
news_E449	real	cyber bul lier
news_E421	real	holistic doctors natur o paths poisoned at homeopathic health conference
news_E648	real	george bush was paid to speak at veterans event
news_E613	real	woman from chicago area found dead in texas jail cell
news_E590	real	obama reverses decision orders flags be flown at half staff to honor chattanooga victims
news_politifact12773	real	americans need to stand together hillary clinton's remarks following the orlando shooting
news_E108	real	please help save our dolphin friends
news_politifact1701	real	bill clinton on rush limbaugh his mistakes the supreme court and middle east peace
news_E671	real	reddit in chaos after allegedly firing ama coordinator victoria taylor
news_TM945	real	how to start a small biz social good campaign devils advocate
news_pheme_188	real	raw ottawa shooting parliament hill evacuation
news_pheme_357	real	charlie he b do attack leaves dead after gunmen storm paris offices
news_pheme_202	real	attack on ottawa pm harper cites terrorist motive
news_pheme_244	real	masked gunman killed after canadian soldier c pl nathan ci rill o fatally shot at national war memorial
news_pheme_15	real	paris massacre suspects killed in dramatic hostage raids
news_E739	real	teen murdered after tracking stolen smartphone
news_pheme_159	real	more than a dozen hostages held at gunpoint in a cafe in sydney update five have safely escaped
news_E281	real	marty mcfly returns
news_pheme_58	real	unity rally for paris shootings as it happened
news_E63	real	long island railroad li rr crew and police discovered a terrorist dry run on a train out of penn station
news_pheme_262	real	
news_E85	real	dispose of your ugly children here
news_E545	real	u s hunter to be charged with poaching in death of beloved lion in zimbabwe
news_E34	real	pope takes a self ie with a hindu man
news_pheme_267	real	c pl nathan ci rill o of hamilton identified as soldier gunned down in ottawa attack
news_pheme_317	real	twitter media
news_pheme_252	real	
news_E124	real	outrage obama gave is is minute warning before bombing oil tankers
news_pheme_0	real	
news_E790	real	the charlie charlie challenge twitter kids ditch the ouija board to perform bizarre ritual which summons a mexican demon
news_pheme_103	real	terrorist murdered soldier in cold blood canada's prime minister says
news_OJSimpson	real	o j simpson appeals robbery kidnapping conviction
news_E242	real	johnny depp wants to buy the site of wounded knee massacre and give it back to the native americans
news_E764	real	video women get into fight at beech grove walmart year old boy throws punches
news_pheme_365	real	are you a robot
news_pheme_70	real	
news_pheme_282	real	canada will never be intimidated harper says after shootings in ottawa
news_E782	real	wyoming man gets probation for harassing elk in viral video
news_pheme_215	real	
news_E693	real	thought remixer xtra allen west pedophiles supported by scotus gay
news_E191	real	this painting of ben carson and jesus in ben carson's home is the blackest thing i've ever seen this week
news_pheme_25	real	radical self styled sheik man har on mon is was on bail at time of siege
news_pheme_220	real	sydney siege ends police storm cafe where man har on mon is held hostages
news_pheme_172	real	
news_pheme_210	real	vine
news_E180	real	seaworld employees place orcas in plastic bags of water while cleaning tanks
news_E398	real	jack nicholson on abortion i'm positively against it i never would have gotten to live
news_pheme_290	real	
news_politifact3581	real	hannity says obama won't even use the term war on terrorism
news_pheme_59	real	sydney hostage siege several escape cafe
news_E42	real	judge calls for us marshals and fbi to arrest congress and the president
news_pheme_153	real	german wings plane crash airbus a crashes in remote ski area of southern france feared dead
news_E472	real	pumpkin spice latte m ms are a thing if you were wondering
news_pheme_247	real	sydney cbd siege hostages forced to hold black and white islamic flag
news_pheme_200	real	canada shooting hero identified as sgt at arms kevin vickers
news_E89	real	obama fines abc for broadcasting charlie brown christmas
news_pheme_294	real	vine
